FILENAME	HWXX-6516DS1-VTM_Port 1 +45_10DT_1785
168.00	29.27
169.00	29.70
170.00	30.56
171.00	31.83
172.00	33.45
173.00	35.30
174.00	37.22
175.00	39.14
176.00	41.18
177.00	43.61
178.00	46.71
179.00	50.74
180.00	53.31
181.00	50.18
182.00	50.17
183.00	50.15
184.00	50.13
185.00	50.11
186.00	50.10
187.00	50.08
188.00	50.06
189.00	50.05
190.00	49.99
191.00	49.25
192.00	47.78
193.00	45.68
194.00	43.39
195.00	41.37
196.00	40.00
197.00	39.40
198.00	39.49
199.00	39.98
200.00	40.15
201.00	39.33
202.00	37.85
203.00	36.41
204.00	35.28
205.00	34.38
206.00	33.54
207.00	32.92
208.00	32.70
209.00	32.88
210.00	33.43
211.00	34.30
212.00	35.42
213.00	36.82
214.00	38.34
215.00	39.13
216.00	38.79
217.00	37.73
218.00	36.50
219.00	35.44
220.00	34.65
221.00	34.19
222.00	34.04
223.00	34.19
224.00	34.60
225.00	35.20
226.00	35.85
227.00	36.29
228.00	36.64
229.00	37.60
230.00	38.12
231.00	38.31
232.00	38.39
233.00	38.37
234.00	38.18
235.00	37.77
236.00	37.16
237.00	36.46
238.00	35.78
239.00	35.26
240.00	35.01
241.00	35.05
242.00	35.32
243.00	35.60
244.00	35.60
245.00	35.16
246.00	34.44
247.00	33.69
248.00	33.09
249.00	32.73
250.00	32.63
251.00	32.74
252.00	33.00
253.00	33.36
254.00	33.77
255.00	34.28
256.00	34.95
257.00	35.79
258.00	36.77
259.00	37.76
260.00	38.57
261.00	39.03
262.00	39.17
263.00	39.22
264.00	39.47
265.00	40.03
266.00	40.95
267.00	42.22
268.00	43.43
269.00	42.77
270.00	41.41
271.00	40.23
272.00	39.69
273.00	39.18
274.00	38.90
275.00	38.84
276.00	38.88
277.00	38.87
278.00	38.67
279.00	38.21
280.00	37.52
281.00	36.69
282.00	35.82
283.00	35.00
284.00	34.28
285.00	33.68
286.00	33.17
287.00	32.70
288.00	32.20
289.00	31.66
290.00	31.06
291.00	30.47
292.00	29.95
293.00	29.56
294.00	29.32
295.00	29.14
296.00	28.88
297.00	28.39
298.00	27.62
299.00	26.71
300.00	25.77
301.00	24.92
302.00	24.18
303.00	23.56
304.00	23.07
305.00	22.74
306.00	22.64
307.00	22.85
308.00	23.44
309.00	24.41
310.00	25.83
311.00	27.58
312.00	27.74
313.00	24.35
314.00	20.11
315.00	18.37
316.00	17.25
317.00	16.42
318.00	15.96
319.00	15.83
320.00	16.02
321.00	16.50
322.00	17.27
323.00	18.29
324.00	19.42
325.00	20.32
326.00	20.66
327.00	20.50
328.00	20.24
329.00	20.33
330.00	21.13
331.00	23.11
332.00	27.09
333.00	33.87
334.00	29.10
335.00	22.37
336.00	19.48
337.00	18.24
338.00	18.21
339.00	19.42
340.00	22.27
341.00	28.07
342.00	45.25
343.00	25.16
344.00	19.63
345.00	17.14
346.00	16.10
347.00	16.08
348.00	16.99
349.00	18.95
350.00	22.30
351.00	26.85
352.00	30.60
353.00	29.07
354.00	25.82
355.00	23.61
356.00	21.66
357.00	19.54
358.00	17.58
359.00	16.67
